region,district,date,Market,source,commodity,Price,market_day,Year,month,week,Type
Savannah,Bole,17-08-2025,Bamboi market,retail,white maize,8.0,2025-08-17,2025,8,3,retail
Savannah,Bole,17-08-2025,Bamboi market,retail,Maize Yellow,8.0,2025-08-17,2025,8,3,retail
Savannah,Bole,17-08-2025,Bamboi market,retail,Rice Local perfumed,16.1675,2025-08-17,2025,8,3,retail
Savannah,Bole,17-08-2025,Bamboi market,retail,Rice Local non perfumed,14.145,2025-08-17,2025,8,3,retail
Savannah,Bole,17-08-2025,Bamboi market,retail,Groundnut Red,17.31,2025-08-17,2025,8,3,retail
Savannah,Bole,17-08-2025,Bamboi market,retail,Soya Bean,13.395,2025-08-17,2025,8,3,retail
Greater Accra,AMA-Okaikoi South,25-08-2025,AGBOGBLOSHIE MARKET,retail,white maize,10.8,2025-08-25,2025,8,4,retail
Greater Accra,AMA-Okaikoi South,25-08-2025,AGBOGBLOSHIE MARKET,retail,Maize Yellow,12.0,2025-08-25,2025,8,4,retail
Greater Accra,AMA-Okaikoi South,25-08-2025,AGBOGBLOSHIE MARKET,retail,Rice Local perfumed,17.33333333,2025-08-25,2025,8,4,retail
Greater Accra,AMA-Okaikoi South,25-08-2025,AGBOGBLOSHIE MARKET,retail,Rice Local non perfumed,14.0,2025-08-25,2025,8,4,retail
Bono,Sunyani Municipal,20-08-2025,Nana Bosomah,retail,white maize,5.12,2025-08-20,2025,8,3,retail
Bono,Sunyani Municipal,20-08-2025,Nana Bosomah,retail,Maize Yellow,5.056666667,2025-08-20,2025,8,3,retail
Bono,Sunyani Municipal,20-08-2025,Nana Bosomah,retail,Rice Local perfumed,14.81,2025-08-20,2025,8,3,retail
Bono,Sunyani Municipal,20-08-2025,Nana Bosomah,retail,Rice Local non perfumed,10.37,2025-08-20,2025,8,3,retail
Bono,Sunyani Municipal,20-08-2025,Nana Bosomah,retail,Groundnut Red,20.0,2025-08-20,2025,8,3,retail
Bono,Sunyani Municipal,20-08-2025,Nana Bosomah,retail,Soya Bean,12.5,2025-08-20,2025,8,3,retail
Bono,Sunyani Municipal,20-08-2025,Nana Bosomah,retail,Unshelled Groundnut,37.04,2025-08-20,2025,8,3,retail
Bono East,Kintampo North Municipal,25-08-2025,Kintampo,retail,white maize,6.673333333,2025-08-25,2025,8,4,retail
Bono East,Kintampo North Municipal,25-08-2025,Kintampo,retail,Maize Yellow,6.51,2025-08-25,2025,8,4,retail
Bono East,Kintampo North Municipal,25-08-2025,Kintampo,retail,Rice Local perfumed,11.16333333,2025-08-25,2025,8,4,retail
Bono East,Kintampo North Municipal,25-08-2025,Kintampo,retail,Groundnut Red,14.46333333,2025-08-25,2025,8,4,retail
Eastern,New Juaben South Municipal,30-07-2025,Koforidua central ,retail,Maize Yellow,8.33,2025-07-30,2025,7,5,retail
Central,Mfantsiman Municipal,27-08-2025,Mankessim,retail,white maize,5.515,2025-08-27,2025,8,4,retail
Central,Mfantsiman Municipal,27-08-2025,Mankessim,retail,Maize Yellow,6.35,2025-08-27,2025,8,4,retail
Central,Mfantsiman Municipal,27-08-2025,Mankessim,retail,Rice Local perfumed,19.61,2025-08-27,2025,8,4,retail
Central,Mfantsiman Municipal,27-08-2025,Mankessim,retail,Rice Local non perfumed,14.0,2025-08-27,2025,8,4,retail
Central,Mfantsiman Municipal,27-08-2025,Mankessim,retail,Groundnut Red,27.54333333,2025-08-27,2025,8,4,retail
Central,Mfantsiman Municipal,27-08-2025,Mankessim,retail,Soya Bean,20.83333333,2025-08-27,2025,8,4,retail
Ahafo,Asunafo North Municipal,28-08-2025,208,retail,white maize,5.823333333,2025-08-28,2025,8,4,retail
Ahafo,Asunafo North Municipal,28-08-2025,208,retail,Maize Yellow,6.0,2025-08-28,2025,8,4,retail
Ahafo,Asunafo North Municipal,28-08-2025,208,retail,Rice Local perfumed,13.22333333,2025-08-28,2025,8,4,retail
Ahafo,Asunafo North Municipal,28-08-2025,208,retail,Groundnut Red,19.33333333,2025-08-28,2025,8,4,retail
Ahafo,Asunafo North Municipal,28-08-2025,208,retail,Unshelled Groundnut,15.87666667,2025-08-28,2025,8,4,retail
Oti,Nkwanta South Municipal,24-08-2025,NKWANTA,retail,white maize,8.07,2025-08-24,2025,8,4,retail
Oti,Nkwanta South Municipal,24-08-2025,NKWANTA,retail,Maize Yellow,7.946666667,2025-08-24,2025,8,4,retail
Oti,Nkwanta South Municipal,24-08-2025,NKWANTA,retail,Rice Local perfumed,14.66666667,2025-08-24,2025,8,4,retail
Oti,Nkwanta South Municipal,24-08-2025,NKWANTA,retail,Rice Local non perfumed,10.84333333,2025-08-24,2025,8,4,retail
Oti,Nkwanta South Municipal,24-08-2025,NKWANTA,retail,Soya Bean,9.62,2025-08-24,2025,8,4,retail
Ashanti,Obuasi Municipal,25-08-2025,Obuasi Central Market,retail,Groundnut Red,21.28333333,2025-08-25,2025,8,4,retail
Ashanti,Obuasi Municipal,25-08-2025,Obuasi Central Market,retail,white maize,14.83333333,2025-08-25,2025,8,4,retail
Ashanti,Obuasi Municipal,26-08-2025,Obuasi Central Market,retail,Maize Yellow,11.84666667,2025-08-26,2025,8,4,retail
Ashanti,Obuasi Municipal,26-08-2025,Obuasi Central Market,retail,Soya Bean,11.7,2025-08-26,2025,8,4,retail
